InitialSeparation,OvertakingSpeed,OncomingSpeed,Success
229.1,31.1,32.3,False
212.2,21.8,31.4,True
140.8,26.7,28.2,False
241.0,27.6,27.9,True
265.2,22.8,27.5,True
258.0,28.5,18.0,True
241.1,20.9,29.2,True
193.1,32.6,29.5,False
267.7,23.3,24.6,True
239.8,28.2,30.7,False
163.1,20.3,32.5,False
259.9,25.6,25.9,True
157.2,20.1,24.0,True
257.9,20.2,26.0,True
161.2,26.7,18.5,False
218.7,20.1,23.4,True
208.1,32.3,26.0,False
191.6,22.5,26.2,True
237.4,24.9,28.0,True
142.5,32.1,30.1,False
239.3,24.8,29.5,True
228.6,23.3,31.4,False
195.9,25.3,23.6,True
271.2,21.0,31.1,True
212.7,20.5,28.7,True
258.6,28.3,32.3,True
176.1,27.3,21.5,False
146.8,26.8,20.6,False
226.5,28.3,19.1,True
239.3,29.0,20.9,True
186.9,26.5,24.3,False
245.4,31.3,29.8,False
233.1,20.4,21.7,True
197.6,18.0,18.1,True
143.8,22.0,24.6,False
150.7,32.0,26.4,False
147.2,22.8,18.5,False
185.7,22.5,19.8,True
216.9,28.1,21.7,False
222.8,27.1,29.3,False
171.4,24.4,22.0,True
178.5,26.1,19.5,True
153.6,30.3,23.4,False
143.4,31.6,24.6,False
208.1,27.3,27.8,False
226.4,25.7,29.4,True
199.0,20.2,20.6,True
204.9,26.6,28.1,False
170.2,25.8,31.6,False
238.0,22.5,26.2,True
262.9,19.5,24.0,True
170.0,26.1,23.4,False
266.0,19.9,25.4,True
240.0,29.4,26.4,False
173.3,22.1,29.7,False
216.4,24.5,22.7,True
248.9,19.2,20.9,True
199.9,23.1,23.4,True
227.5,32.9,22.0,False
212.7,20.3,25.2,True
272.6,31.8,32.3,True
186.7,32.5,23.4,False
210.8,22.0,20.8,True
178.0,28.0,26.8,False
259.9,32.4,30.7,False
224.1,20.3,27.5,True
151.6,27.5,24.5,False
213.2,22.6,32.0,True
266.5,27.9,31.6,True
254.8,19.4,24.8,True
231.3,22.7,22.6,True
273.7,18.5,30.0,True
275.4,23.3,22.3,True
273.6,27.2,29.9,True
197.8,32.7,25.9,False
260.8,29.5,18.2,True
194.6,29.2,29.4,False
169.6,30.2,21.8,False
140.5,30.9,21.2,False
185.1,18.6,31.3,True
250.4,18.0,24.1,True
181.2,26.2,30.0,False
238.4,21.5,29.4,True
207.2,26.4,27.0,False
213.7,25.2,18.7,True
265.3,19.9,28.8,True
212.5,29.3,26.8,False
209.9,25.9,26.1,True
179.9,26.6,22.2,False
196.6,18.0,29.3,True
230.2,27.1,18.5,True
202.6,24.9,18.7,True
255.6,25.5,23.9,True
237.9,29.8,24.9,False
243.6,20.8,24.7,True
271.5,19.9,19.8,True
267.5,32.5,21.9,True
260.8,28.5,18.6,True
177.7,22.6,32.5,True
153.1,24.3,22.0,False
272.2,25.4,25.9,True
254.9,28.4,25.7,True
151.3,18.2,22.2,True
267.8,24.5,22.2,True
210.9,19.3,30.2,True
236.9,30.9,22.8,True
244.8,28.4,23.1,True
235.9,19.2,31.6,True
268.2,29.8,32.3,False
256.9,31.0,21.3,True
269.2,31.0,21.7,True
235.2,22.1,18.4,True
204.0,18.2,27.6,True
194.9,26.3,22.1,True
144.8,18.1,21.9,True
255.8,19.2,32.5,True
265.3,25.3,29.6,True
208.0,18.6,18.8,True
190.1,20.5,23.3,True
220.8,19.3,23.7,True
238.2,32.0,28.6,True
273.7,24.5,19.0,True
234.1,29.8,25.8,False
185.4,26.9,22.1,False
269.5,26.5,28.1,True
269.6,27.2,18.9,True
251.7,25.9,25.6,True
226.0,28.6,27.7,False
182.5,21.5,24.3,True
198.5,20.8,19.8,True
197.5,26.8,30.1,False
202.8,28.2,24.5,False
172.1,18.3,32.7,False
238.9,26.6,19.9,True
226.6,31.7,26.8,False
206.4,31.9,25.3,False
265.2,21.3,21.7,True
176.9,20.7,25.3,False
166.1,18.6,29.3,True
163.1,32.7,23.7,False
156.0,32.6,21.0,False
265.8,30.2,20.2,True
160.3,23.2,30.6,False
233.3,23.6,32.9,True
252.1,24.9,25.1,True
194.5,24.4,31.3,False
165.4,19.2,23.2,True
254.2,30.6,20.1,True
149.6,20.6,24.5,True
160.0,27.8,21.0,False
226.7,22.5,27.7,True
208.9,27.1,18.9,True
273.8,18.8,29.6,True
213.9,18.2,30.5,True
208.3,19.9,24.0,True
210.5,26.4,27.7,False
269.4,22.8,19.8,True
220.3,32.0,23.9,False
182.2,22.0,20.1,True
249.9,22.2,32.2,True
175.3,24.9,26.1,False
234.9,25.4,29.1,True
268.2,27.6,23.4,True
210.4,24.6,31.9,False
147.4,20.1,24.5,True
194.3,28.4,31.6,False
166.1,28.5,20.1,False
222.9,33.0,31.1,False
217.7,21.4,26.1,True
198.2,29.7,27.3,False
274.7,27.7,31.9,True
225.5,30.4,29.2,False
140.7,25.4,19.5,False
267.2,25.2,30.0,True
232.9,22.1,25.4,True
177.5,23.3,31.1,False
149.7,29.9,29.9,False
209.9,30.5,19.8,True
182.0,20.0,30.0,False
156.6,18.2,30.8,False
159.6,19.1,28.3,True
239.4,32.2,23.1,True
212.5,27.7,25.1,False
153.9,22.7,32.0,False
184.7,28.5,23.6,False
140.3,25.9,19.7,False
237.1,28.3,29.0,True
219.1,19.5,30.8,True
250.8,26.6,31.7,True
259.0,32.2,29.9,False
208.8,32.1,18.4,True
223.9,23.9,21.3,True
165.9,30.9,28.0,False
142.3,19.5,30.6,False
216.3,28.9,21.7,True
169.3,32.1,32.1,False
270.8,29.0,26.8,True
197.0,27.5,20.7,True
170.2,23.4,27.4,True
208.0,24.3,28.5,True
157.2,22.3,24.3,False
192.1,32.5,19.9,False
254.5,28.9,26.2,False
222.3,27.0,21.2,True
170.3,25.7,20.3,True
252.2,21.4,24.5,True
253.0,28.7,26.2,True
237.1,21.1,26.3,True
181.6,30.7,26.2,False
278.9,25.6,28.9,True
172.2,23.8,27.5,False
220.2,18.7,29.9,True
268.2,21.2,29.2,True
256.8,23.1,24.2,True
264.9,30.9,23.5,True
242.0,18.1,18.2,True
275.8,18.5,29.3,True
269.1,27.2,20.9,True
170.1,21.6,19.6,True
214.9,32.8,22.9,False
244.0,22.3,23.2,True
174.2,26.4,18.9,False
144.5,19.5,27.6,False
262.1,32.6,26.3,False
146.4,32.1,24.1,False
251.9,23.7,28.9,True
156.9,27.7,28.0,False
264.7,27.9,24.9,True
249.8,19.1,32.1,True
215.6,23.4,28.8,True
227.9,31.5,19.0,False
264.8,30.6,30.5,False
266.7,32.0,26.4,True
194.4,20.2,22.9,True
240.0,28.6,24.6,True
147.8,24.8,22.6,False
256.3,29.8,22.4,True
268.1,18.6,20.0,True
237.7,30.5,27.1,False
219.2,28.1,30.8,False
269.3,26.8,18.2,True
274.5,32.5,31.8,False
150.2,18.7,26.8,False
214.4,24.7,27.9,False
184.9,30.2,32.4,False
142.4,20.0,26.6,False
247.1,20.5,28.6,True
145.8,23.3,32.3,False
260.5,20.2,18.6,True
249.8,26.6,20.6,True
163.8,23.4,31.2,False
264.3,19.7,26.8,True
203.9,29.7,29.6,False
164.5,19.0,31.6,False
191.4,27.3,28.0,False
237.5,30.9,20.7,True
272.8,22.8,32.8,True
184.3,22.7,20.3,True
262.9,25.6,27.3,True
200.8,24.9,20.4,True
151.5,19.1,21.6,True
185.1,28.5,27.2,False
178.1,21.0,26.3,False
183.8,30.3,18.3,False
198.0,32.3,20.8,False
245.2,18.7,26.5,True
267.1,18.6,21.0,True
145.8,19.6,20.6,True
270.4,31.3,25.9,True
152.5,27.4,20.3,False
244.9,27.0,30.0,True
181.3,23.6,23.5,True
222.4,25.3,21.7,True
265.8,28.4,23.5,True
274.5,31.8,32.3,True
202.4,23.5,19.5,True
170.7,23.5,19.3,False
148.6,18.3,30.2,True
225.0,20.3,31.3,True
166.3,31.2,29.2,False
250.8,27.2,25.5,True
182.1,19.6,32.3,True
199.0,23.0,21.2,True
144.2,32.5,19.5,False
217.1,32.9,21.5,False
165.0,25.2,21.9,True
208.5,29.1,29.6,False
259.0,31.4,21.1,True
169.3,31.6,32.3,False
233.3,29.0,26.4,False
224.8,26.9,25.7,False
187.2,27.8,23.5,False
149.3,23.1,23.5,False
205.6,18.7,32.0,True
273.2,27.5,25.4,True
217.0,20.4,28.9,True
201.3,20.6,19.3,True
215.1,25.2,25.9,True
210.0,19.8,25.9,True
240.3,23.1,24.2,True
158.4,25.0,23.1,False
206.2,19.2,21.7,True
251.6,27.9,19.1,True
239.2,18.1,31.9,True
147.0,29.8,18.5,False
237.7,19.5,24.7,True
270.4,22.4,18.7,True
197.4,30.5,31.7,False
268.7,32.1,32.0,False
170.1,27.1,31.3,False
263.0,32.1,24.0,True
266.5,31.0,28.0,False
202.6,21.3,32.1,True
184.3,27.3,32.3,False
275.7,23.7,23.7,True
153.7,23.8,30.6,False
177.6,30.1,31.3,False
277.6,24.2,20.7,True
239.1,19.1,22.0,True
249.4,30.3,18.7,True
161.1,20.8,18.0,True
255.3,28.8,22.1,True
182.5,32.9,25.9,False
267.4,25.4,31.4,True
248.4,21.4,22.9,True
272.0,26.2,26.3,True
154.5,27.9,28.0,False
274.4,28.1,20.3,True
195.0,24.7,27.3,True
163.6,18.4,32.7,False
274.1,29.7,30.8,True
146.5,18.2,22.0,True
213.3,31.9,19.3,False
146.9,25.4,18.7,False
191.0,18.3,32.5,False
255.7,26.4,21.9,True
213.9,26.5,31.9,True
169.8,32.6,25.0,False
192.3,22.7,24.0,True
191.2,29.8,23.7,False
205.9,23.4,32.9,False
256.4,28.5,22.8,True
182.9,26.8,25.5,False
261.4,23.3,31.2,True
234.7,21.4,19.4,True
234.4,29.6,18.2,True
243.3,18.0,18.3,True
157.2,25.0,21.2,False
241.2,22.1,32.1,True
177.7,18.9,25.6,True
142.5,24.2,28.8,False
170.2,28.8,23.2,False
165.7,28.8,28.3,False
242.0,30.1,18.3,True
238.8,20.2,22.4,True
207.0,29.3,32.0,False
161.4,32.1,24.1,False
213.2,20.5,28.0,True
215.1,30.0,20.0,False
241.6,22.9,25.1,True
266.9,18.7,27.8,True
159.9,25.4,26.9,False
169.8,28.6,30.9,False
148.1,22.4,19.9,False
278.1,24.2,31.7,True
232.1,29.8,19.6,True
246.9,20.3,32.5,True
201.1,27.1,25.2,False
207.8,30.1,28.8,False
234.6,19.2,28.1,True
183.2,26.8,26.1,True
169.9,19.2,18.7,True
217.2,26.7,22.1,True
271.5,30.3,20.0,True
218.5,23.7,24.1,True
178.1,24.3,28.8,False
264.4,19.3,25.7,True
237.9,25.0,18.9,True
143.8,29.9,21.4,False
184.2,27.4,18.8,True
266.9,22.9,32.4,True
268.3,19.4,30.1,True
223.8,19.1,25.9,True
249.2,18.3,30.6,True
267.6,30.4,29.6,True
250.6,24.5,23.2,True
188.4,29.1,28.3,False
151.3,28.6,31.4,False
279.7,32.2,18.3,True
219.7,32.4,30.5,False
182.8,30.6,28.8,False
156.8,31.0,26.1,False
153.5,28.3,18.5,False
232.4,19.5,29.7,True
187.0,21.2,23.6,False
145.4,24.0,24.0,False
227.1,19.6,18.8,True
193.7,19.6,28.9,True
160.3,32.4,20.3,False
158.2,30.4,32.9,False
215.0,26.0,31.8,False
246.8,27.5,29.7,False
231.3,26.2,28.2,True
207.2,27.1,19.6,False
192.3,29.7,26.8,False
178.7,22.9,22.4,True
251.7,28.7,23.7,True
214.0,32.0,22.3,False
209.6,27.9,24.5,False
195.7,18.6,21.0,True
238.5,26.2,29.7,True
230.3,18.2,28.8,True
239.6,23.2,32.6,True
226.7,32.4,26.2,False
182.7,25.5,23.1,True
196.8,31.5,23.2,False
244.1,27.0,19.5,True
227.0,18.2,23.8,True
213.9,31.2,26.2,False
269.4,31.7,31.6,False
193.4,23.1,19.0,True
209.6,20.2,30.1,True
186.5,31.3,27.9,False
194.9,32.1,24.4,False
256.0,28.4,21.7,True
279.1,21.7,30.6,True
145.2,24.5,19.9,False
215.7,19.5,32.3,True
